,logline,timestamp,Action,ID,cluster_id
254, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,2017-12-23 22:15:51.151,Step_SPUtils,30002312,2
255,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,2017-12-23 22:15:51.152,Step_SPUtils,30002312,6
256,calculateCaloriesWithCache totalCalories=127525,2017-12-23 22:15:51.169,Step_ExtSDM,30002312,1
257,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:51.180,Step_ExtSDM,30002312,1
258,REPORT : 7042 5027 150839 240,2017-12-23 22:15:51.181,Step_StandReportReceiver,30002312,4
259,onStandStepChanged 3616,2017-12-23 22:15:51.859,Step_LSC,30002312,0
260,onExtend:1514038552000 2 0 4,2017-12-23 22:15:51.868,Step_LSC,30002312,0
261, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,2017-12-23 22:15:52.160,Step_SPUtils,30002312,2
262,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,2017-12-23 22:15:52.161,Step_SPUtils,30002312,6
263,calculateCaloriesWithCache totalCalories=127568,2017-12-23 22:15:52.175,Step_ExtSDM,30002312,1
264,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:52.183,Step_ExtSDM,30002312,1
265,REPORT : 7044 5029 150882 240,2017-12-23 22:15:52.183,Step_StandReportReceiver,30002312,4
266,onStandStepChanged 3617,2017-12-23 22:15:52.349,Step_LSC,30002312,0
267,onExtend:1514038553000 1 0 4,2017-12-23 22:15:52.363,Step_LSC,30002312,0
268, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,2017-12-23 22:15:52.651,Step_SPUtils,30002312,2
269,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,2017-12-23 22:15:52.652,Step_SPUtils,30002312,6
270,calculateCaloriesWithCache totalCalories=127589,2017-12-23 22:15:52.666,Step_ExtSDM,30002312,1
271,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:52.674,Step_ExtSDM,30002312,1
272,REPORT : 7045 5030 150903 240,2017-12-23 22:15:52.674,Step_StandReportReceiver,30002312,4
273,onStandStepChanged 3619,2017-12-23 22:15:53.349,Step_LSC,30002312,0
274,onExtend:1514038554000 2 0 4,2017-12-23 22:15:53.358,Step_LSC,30002312,0
275, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,2017-12-23 22:15:53.653,Step_SPUtils,30002312,2
276,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,2017-12-23 22:15:53.653,Step_SPUtils,30002312,6
277,calculateCaloriesWithCache totalCalories=127632,2017-12-23 22:15:53.665,Step_ExtSDM,30002312,1
278,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:53.673,Step_ExtSDM,30002312,1
279,REPORT : 7047 5031 150946 240,2017-12-23 22:15:53.675,Step_StandReportReceiver,30002312,4
280,onStandStepChanged 3620,2017-12-23 22:15:54.350,Step_LSC,30002312,0
281,onExtend:1514038555000 1 0 4,2017-12-23 22:15:54.359,Step_LSC,30002312,0
282, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,2017-12-23 22:15:54.651,Step_SPUtils,30002312,2
283,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,2017-12-23 22:15:54.651,Step_SPUtils,30002312,6
284,calculateCaloriesWithCache totalCalories=127653,2017-12-23 22:15:54.657,Step_ExtSDM,30002312,1
285,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:54.660,Step_ExtSDM,30002312,1
286,REPORT : 7048 5032 150968 240,2017-12-23 22:15:54.661,Step_StandReportReceiver,30002312,4
287,onStandStepChanged 3622,2017-12-23 22:15:55.349,Step_LSC,30002312,0
288,onExtend:1514038556000 2 0 4,2017-12-23 22:15:55.359,Step_LSC,30002312,0
289, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,2017-12-23 22:15:55.650,Step_SPUtils,30002312,2
290,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,2017-12-23 22:15:55.650,Step_SPUtils,30002312,6
291,calculateCaloriesWithCache totalCalories=127696,2017-12-23 22:15:55.657,Step_ExtSDM,30002312,1
292,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:55.659,Step_ExtSDM,30002312,1
293,REPORT : 7050 5033 151011 240,2017-12-23 22:15:55.660,Step_StandReportReceiver,30002312,4
294,onStandStepChanged 3624,2017-12-23 22:15:55.848,Step_LSC,30002312,0
295,onExtend:1514038556000 2 0 4,2017-12-23 22:15:55.855,Step_LSC,30002312,0
296, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,2017-12-23 22:15:56.150,Step_SPUtils,30002312,2
297,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,2017-12-23 22:15:56.151,Step_SPUtils,30002312,6
298,calculateCaloriesWithCache totalCalories=127739,2017-12-23 22:15:56.163,Step_ExtSDM,30002312,1
299,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:56.169,Step_ExtSDM,30002312,1
300,REPORT : 7052 5035 151053 240,2017-12-23 22:15:56.170,Step_StandReportReceiver,30002312,4
301,onStandStepChanged 3625,2017-12-23 22:15:57.851,Step_LSC,30002312,0
302,onExtend:1514038558000 1 0 4,2017-12-23 22:15:57.863,Step_LSC,30002312,0
303, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,2017-12-23 22:15:58.155,Step_SPUtils,30002312,2
304,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,2017-12-23 22:15:58.156,Step_SPUtils,30002312,6
305,calculateCaloriesWithCache totalCalories=127761,2017-12-23 22:15:58.170,Step_ExtSDM,30002312,1
306,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:15:58.174,Step_ExtSDM,30002312,1
307,REPORT : 7053 5035 151075 240,2017-12-23 22:15:58.175,Step_StandReportReceiver,30002312,4
308,onStandStepChanged 3626,2017-12-23 22:15:59.849,Step_LSC,30002312,0
309,onExtend:1514038560000 1 0 4,2017-12-23 22:15:59.865,Step_LSC,30002312,0
310,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 22:16:00.119,Step_LSC,30002312,0
311, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,2017-12-23 22:16:00.150,Step_SPUtils,30002312,2
312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,2017-12-23 22:16:00.150,Step_SPUtils,30002312,2
313,calculateCaloriesWithCache totalCalories=127782,2017-12-23 22:16:00.159,Step_ExtSDM,30002312,1
314,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:16:00.161,Step_ExtSDM,30002312,1
315,REPORT : 7054 5036 151096 240,2017-12-23 22:16:00.162,Step_StandReportReceiver,30002312,4
316,onStandStepChanged 3626,2017-12-23 22:16:00.849,Step_LSC,30002312,0
317,onExtend:1514038561000 0 0 0,2017-12-23 22:16:00.859,Step_LSC,30002312,0
318, getTodayTotalDetailSteps = 1514038500000##7054##548458##8661##16256##27204469,2017-12-23 22:16:01.150,Step_SPUtils,30002312,2
319,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,2017-12-23 22:16:01.150,Step_SPUtils,30002312,2
320,calculateCaloriesWithCache totalCalories=127782,2017-12-23 22:16:01.165,Step_ExtSDM,30002312,1
321,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:16:01.172,Step_ExtSDM,30002312,1
322,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 22:17:00.123,Step_LSC,30002312,0
323,onStandStepChanged 3626,2017-12-23 22:17:18.850,Step_LSC,30002312,0
324,onExtend:1514038639000 0 0 4,2017-12-23 22:17:18.864,Step_LSC,30002312,0
325, getTodayTotalDetailSteps = 1514038500000##7054##548551##8661##16256##27205469,2017-12-23 22:17:19.151,Step_SPUtils,30002312,2
326,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,2017-12-23 22:17:19.152,Step_SPUtils,30002312,6
327,calculateCaloriesWithCache totalCalories=127782,2017-12-23 22:17:19.167,Step_ExtSDM,30002312,1
328,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:19.174,Step_ExtSDM,30002312,1
329,onStandStepChanged 3628,2017-12-23 22:17:20.348,Step_LSC,30002312,0
330,onExtend:1514038641000 2 0 4,2017-12-23 22:17:20.358,Step_LSC,30002312,0
331, getTodayTotalDetailSteps = 1514038560000##7054##548552##8661##16256##27283470,2017-12-23 22:17:20.652,Step_SPUtils,30002312,2
332,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,2017-12-23 22:17:20.652,Step_SPUtils,30002312,6
333,calculateCaloriesWithCache totalCalories=127824,2017-12-23 22:17:20.662,Step_ExtSDM,30002312,1
334,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:20.669,Step_ExtSDM,30002312,1
335,REPORT : 7056 5037 151139 240,2017-12-23 22:17:20.675,Step_StandReportReceiver,30002312,4
336,onStandStepChanged 3630,2017-12-23 22:17:20.853,Step_LSC,30002312,0
337,onExtend:1514038641000 2 0 4,2017-12-23 22:17:20.859,Step_LSC,30002312,0
338, getTodayTotalDetailSteps = 1514038560000##7056##548553##8661##16256##27284971,2017-12-23 22:17:21.156,Step_SPUtils,30002312,2
339,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,2017-12-23 22:17:21.156,Step_SPUtils,30002312,6
340,calculateCaloriesWithCache totalCalories=127867,2017-12-23 22:17:21.162,Step_ExtSDM,30002312,1
341,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:21.164,Step_ExtSDM,30002312,1
342,REPORT : 7058 5039 151182 240,2017-12-23 22:17:21.165,Step_StandReportReceiver,30002312,4
343,onStandStepChanged 3632,2017-12-23 22:17:21.348,Step_LSC,30002312,0
344,onExtend:1514038642000 2 0 4,2017-12-23 22:17:21.353,Step_LSC,30002312,0
345, getTodayTotalDetailSteps = 1514038560000##7058##548554##8661##16256##27285475,2017-12-23 22:17:21.649,Step_SPUtils,30002312,2
346,setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,2017-12-23 22:17:21.649,Step_SPUtils,30002312,6
347,calculateCaloriesWithCache totalCalories=127910,2017-12-23 22:17:21.659,Step_ExtSDM,30002312,1
348,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:21.663,Step_ExtSDM,30002312,1
349,REPORT : 7060 5040 151225 240,2017-12-23 22:17:21.668,Step_StandReportReceiver,30002312,4
350,onStandStepChanged 3634,2017-12-23 22:17:21.850,Step_LSC,30002312,0
351,onExtend:1514038642000 2 0 4,2017-12-23 22:17:21.859,Step_LSC,30002312,0
352, getTodayTotalDetailSteps = 1514038560000##7060##548555##8661##16256##27285968,2017-12-23 22:17:22.151,Step_SPUtils,30002312,2
353,setTodayTotalDetailSteps=1514038560000##7062##548556##8661##16256##27286470,2017-12-23 22:17:22.152,Step_SPUtils,30002312,6
354,calculateCaloriesWithCache totalCalories=127953,2017-12-23 22:17:22.162,Step_ExtSDM,30002312,1
355,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:22.166,Step_ExtSDM,30002312,1
356,REPORT : 7062 5042 151268 240,2017-12-23 22:17:22.170,Step_StandReportReceiver,30002312,4
357,onStandStepChanged 3636,2017-12-23 22:17:22.348,Step_LSC,30002312,0
358,onExtend:1514038643000 2 0 4,2017-12-23 22:17:22.363,Step_LSC,30002312,0
359, getTodayTotalDetailSteps = 1514038560000##7062##548556##8661##16256##27286470,2017-12-23 22:17:22.650,Step_SPUtils,30002312,2
360,setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970,2017-12-23 22:17:22.651,Step_SPUtils,30002312,6
361,calculateCaloriesWithCache totalCalories=127996,2017-12-23 22:17:22.661,Step_ExtSDM,30002312,1
362,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:22.665,Step_ExtSDM,30002312,1
363,REPORT : 7064 5043 151310 240,2017-12-23 22:17:22.665,Step_StandReportReceiver,30002312,4
364,onStandStepChanged 3638,2017-12-23 22:17:22.849,Step_LSC,30002312,0
365,onExtend:1514038643000 2 0 4,2017-12-23 22:17:22.859,Step_LSC,30002312,0
366, getTodayTotalDetailSteps = 1514038560000##7064##548557##8661##16256##27286970,2017-12-23 22:17:23.150,Step_SPUtils,30002312,2
367,setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469,2017-12-23 22:17:23.150,Step_SPUtils,30002312,6
368,calculateCaloriesWithCache totalCalories=128039,2017-12-23 22:17:23.160,Step_ExtSDM,30002312,1
369,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:23.165,Step_ExtSDM,30002312,1
370,REPORT : 7066 5045 151353 240,2017-12-23 22:17:23.165,Step_StandReportReceiver,30002312,4
371,onStandStepChanged 3640,2017-12-23 22:17:23.348,Step_LSC,30002312,0
372,onExtend:1514038644000 2 0 4,2017-12-23 22:17:23.358,Step_LSC,30002312,0
373, getTodayTotalDetailSteps = 1514038560000##7066##548558##8661##16256##27287469,2017-12-23 22:17:23.653,Step_SPUtils,30002312,2
374,setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,2017-12-23 22:17:23.653,Step_SPUtils,30002312,6
375,calculateCaloriesWithCache totalCalories=128081,2017-12-23 22:17:23.662,Step_ExtSDM,30002312,1
376,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:23.667,Step_ExtSDM,30002312,1
377,REPORT : 7068 5046 151396 240,2017-12-23 22:17:23.668,Step_StandReportReceiver,30002312,4
378,onStandStepChanged 3642,2017-12-23 22:17:23.851,Step_LSC,30002312,0
379,onExtend:1514038644000 2 0 4,2017-12-23 22:17:23.861,Step_LSC,30002312,0
380, getTodayTotalDetailSteps = 1514038560000##7068##548559##8661##16256##27287972,2017-12-23 22:17:24.151,Step_SPUtils,30002312,2
381,setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471,2017-12-23 22:17:24.152,Step_SPUtils,30002312,6
382,calculateCaloriesWithCache totalCalories=128124,2017-12-23 22:17:24.162,Step_ExtSDM,30002312,1
383,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:24.166,Step_ExtSDM,30002312,1
384,REPORT : 7070 5047 151439 240,2017-12-23 22:17:24.167,Step_StandReportReceiver,30002312,4
385,onStandStepChanged 3643,2017-12-23 22:17:24.348,Step_LSC,30002312,0
386,onExtend:1514038645000 1 0 4,2017-12-23 22:17:24.359,Step_LSC,30002312,0
387, getTodayTotalDetailSteps = 1514038560000##7070##548560##8661##16256##27288471,2017-12-23 22:17:24.654,Step_SPUtils,30002312,2
388,setTodayTotalDetailSteps=1514038560000##7071##548561##8661##16256##27288973,2017-12-23 22:17:24.654,Step_SPUtils,30002312,6
389,calculateCaloriesWithCache totalCalories=128146,2017-12-23 22:17:24.664,Step_ExtSDM,30002312,1
390,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:24.668,Step_ExtSDM,30002312,1
391,REPORT : 7071 5048 151460 240,2017-12-23 22:17:24.668,Step_StandReportReceiver,30002312,4
392,onStandStepChanged 3646,2017-12-23 22:17:24.848,Step_LSC,30002312,0
393,onExtend:1514038645000 3 0 4,2017-12-23 22:17:24.860,Step_LSC,30002312,0
394, getTodayTotalDetailSteps = 1514038560000##7071##548561##8661##16256##27288973,2017-12-23 22:17:25.150,Step_SPUtils,30002312,2
395,setTodayTotalDetailSteps=1514038560000##7074##548562##8661##16256##27289470,2017-12-23 22:17:25.151,Step_SPUtils,30002312,6
396,calculateCaloriesWithCache totalCalories=128210,2017-12-23 22:17:25.159,Step_ExtSDM,30002312,1
397,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:25.162,Step_ExtSDM,30002312,1
398,REPORT : 7074 5050 151525 240,2017-12-23 22:17:25.163,Step_StandReportReceiver,30002312,4
399,onStandStepChanged 3646,2017-12-23 22:17:27.855,Step_LSC,30002312,0
400,onExtend:1514038648000 0 0 0,2017-12-23 22:17:27.859,Step_LSC,30002312,0
401, getTodayTotalDetailSteps = 1514038560000##7074##548562##8661##16256##27289470,2017-12-23 22:17:28.156,Step_SPUtils,30002312,2
402,setTodayTotalDetailSteps=1514038560000##7074##548563##8661##16256##27292475,2017-12-23 22:17:28.156,Step_SPUtils,30002312,6
403,calculateCaloriesWithCache totalCalories=128210,2017-12-23 22:17:28.166,Step_ExtSDM,30002312,1
404,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:28.170,Step_ExtSDM,30002312,1
405,onStandStepChanged 3647,2017-12-23 22:17:44.849,Step_LSC,30002312,0
406,onExtend:1514038665000 1 0 4,2017-12-23 22:17:44.869,Step_LSC,30002312,0
407, getTodayTotalDetailSteps = 1514038560000##7074##548563##8661##16256##27292475,2017-12-23 22:17:45.151,Step_SPUtils,30002312,2
408,setTodayTotalDetailSteps=1514038560000##7075##548564##8661##16256##27309470,2017-12-23 22:17:45.151,Step_SPUtils,30002312,6
409,calculateCaloriesWithCache totalCalories=128231,2017-12-23 22:17:45.162,Step_ExtSDM,30002312,1
410,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:45.166,Step_ExtSDM,30002312,1
411,REPORT : 7075 5051 151546 240,2017-12-23 22:17:45.169,Step_StandReportReceiver,30002312,4
412,onStandStepChanged 3649,2017-12-23 22:17:45.348,Step_LSC,30002312,0
413,onExtend:1514038666000 2 0 4,2017-12-23 22:17:45.366,Step_LSC,30002312,0
414, getTodayTotalDetailSteps = 1514038560000##7075##548564##8661##16256##27309470,2017-12-23 22:17:45.649,Step_SPUtils,30002312,2
415,setTodayTotalDetailSteps=1514038560000##7077##548565##8661##16256##27309969,2017-12-23 22:17:45.650,Step_SPUtils,30002312,6
416,calculateCaloriesWithCache totalCalories=128274,2017-12-23 22:17:45.663,Step_ExtSDM,30002312,1
417,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:45.668,Step_ExtSDM,30002312,1
418,REPORT : 7077 5052 151589 240,2017-12-23 22:17:45.674,Step_StandReportReceiver,30002312,4
419,onStandStepChanged 3651,2017-12-23 22:17:45.851,Step_LSC,30002312,0
420,onExtend:1514038666000 2 0 4,2017-12-23 22:17:45.856,Step_LSC,30002312,0
421, getTodayTotalDetailSteps = 1514038560000##7077##548565##8661##16256##27309969,2017-12-23 22:17:46.154,Step_SPUtils,30002312,2
422,setTodayTotalDetailSteps=1514038560000##7079##548566##8661##16256##27310473,2017-12-23 22:17:46.154,Step_SPUtils,30002312,6
423,calculateCaloriesWithCache totalCalories=128317,2017-12-23 22:17:46.163,Step_ExtSDM,30002312,1
424,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:46.167,Step_ExtSDM,30002312,1
425,REPORT : 7079 5054 151632 240,2017-12-23 22:17:46.170,Step_StandReportReceiver,30002312,4
426,onStandStepChanged 3653,2017-12-23 22:17:46.349,Step_LSC,30002312,0
427,onExtend:1514038667000 2 0 4,2017-12-23 22:17:46.364,Step_LSC,30002312,0
428, getTodayTotalDetailSteps = 1514038560000##7079##548566##8661##16256##27310473,2017-12-23 22:17:46.650,Step_SPUtils,30002312,2
429,setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970,2017-12-23 22:17:46.651,Step_SPUtils,30002312,6
430,calculateCaloriesWithCache totalCalories=128360,2017-12-23 22:17:46.659,Step_ExtSDM,30002312,1
431,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:46.661,Step_ExtSDM,30002312,1
432,REPORT : 7081 5055 151675 240,2017-12-23 22:17:46.662,Step_StandReportReceiver,30002312,4
433,onStandStepChanged 3655,2017-12-23 22:17:46.848,Step_LSC,30002312,0
434,onExtend:1514038667000 2 0 4,2017-12-23 22:17:46.858,Step_LSC,30002312,0
435, getTodayTotalDetailSteps = 1514038560000##7081##548567##8661##16256##27310970,2017-12-23 22:17:47.153,Step_SPUtils,30002312,2
436,setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472,2017-12-23 22:17:47.154,Step_SPUtils,30002312,6
437,calculateCaloriesWithCache totalCalories=128403,2017-12-23 22:17:47.163,Step_ExtSDM,30002312,1
438,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:47.165,Step_ExtSDM,30002312,1
439,REPORT : 7083 5057 151717 240,2017-12-23 22:17:47.166,Step_StandReportReceiver,30002312,4
440,onStandStepChanged 3656,2017-12-23 22:17:47.349,Step_LSC,30002312,0
441,onExtend:1514038668000 1 0 4,2017-12-23 22:17:47.366,Step_LSC,30002312,0
442, getTodayTotalDetailSteps = 1514038560000##7083##548568##8661##16256##27311472,2017-12-23 22:17:47.651,Step_SPUtils,30002312,2
443,setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970,2017-12-23 22:17:47.652,Step_SPUtils,30002312,6
444,calculateCaloriesWithCache totalCalories=128424,2017-12-23 22:17:47.659,Step_ExtSDM,30002312,1
445,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:47.662,Step_ExtSDM,30002312,1
446,REPORT : 7084 5057 151739 240,2017-12-23 22:17:47.662,Step_StandReportReceiver,30002312,4
447,onStandStepChanged 3658,2017-12-23 22:17:47.848,Step_LSC,30002312,0
448,onExtend:1514038668000 2 0 4,2017-12-23 22:17:47.854,Step_LSC,30002312,0
449, getTodayTotalDetailSteps = 1514038560000##7084##548569##8661##16256##27311970,2017-12-23 22:17:48.148,Step_SPUtils,30002312,2
450,setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467,2017-12-23 22:17:48.149,Step_SPUtils,30002312,6
451,calculateCaloriesWithCache totalCalories=128467,2017-12-23 22:17:48.157,Step_ExtSDM,30002312,1
452,calculateAltitudeWithCache totalAltitude=240,2017-12-23 22:17:48.162,Step_ExtSDM,30002312,1
453,REPORT : 7086 5059 151782 240,2017-12-23 22:17:48.164,Step_StandReportReceiver,30002312,4
